Numero de parejas, Tiempo de ejecuci�n
560, 0.13936790 
560, 0.10866280 
560, 0.13932860 
560, 0.10387990 
560, 0.13975020 
560, 0.12352000 
560, 0.13021540 
560, 0.11905060 
560, 0.10915170 
560, 0.13234130 
570, 0.11746710 
570, 0.11784840 
570, 0.09385390 
570, 0.12968260 
570, 0.12283340 
570, 0.11967040 
570, 0.12138140 
570, 0.09479890 
570, 0.11803220 
570, 0.12158660 
570, 0.09027510 
570, 0.13108360 
570, 0.11330500 
570, 0.12546610 
570, 0.11518460 
570, 0.09816210 
570, 0.11197350 
570, 0.12577190 
570, 0.11571750 
570, 0.12083580 
570, 0.06331350 
570, 0.09501110 
570, 0.10635980 
570, 0.12468690 
570, 0.12918340 
570, 0.12543060 
570, 0.11961770 
570, 0.09816750 
570, 0.12064020 
570, 0.12443250 
570, 0.09865240 
570, 0.10253110 
570, 0.11397610 
570, 0.12939950 
570, 0.11098320 
570, 0.12146620 
570, 0.12557220 
570, 0.08860030 
570, 0.10804180 
570, 0.12945530 
570, 0.11735600 
570, 0.07492510 
570, 0.08452080 
570, 0.09715480 
570, 0.10502420 
570, 0.10995220 
570, 0.10135230 
570, 0.07287450 
570, 0.12283100 
570, 0.12192620 
580, 0.11157720 
580, 0.13117130 
580, 0.09265470 
580, 0.12773820 
580, 0.13267670 
580, 0.07523350 
580, 0.11599330 
580, 0.10030730 
580, 0.15038000 
580, 0.09628580 
580, 0.07935800 
580, 0.10079890 
580, 0.13210550 
580, 0.10670270 
580, 0.11254400 
580, 0.12967030 
580, 0.13457470 
580, 0.12345950 
580, 0.14670030 
580, 0.08608270 
580, 0.11552350 
580, 0.11895720 
580, 0.11669280 
580, 0.10178770 
580, 0.13356550 
580, 0.12933940 
580, 0.12193310 
580, 0.11815610 
580, 0.12631010 
580, 0.10181410 
580, 0.10627820 
580, 0.13186180 
580, 0.12817330 
580, 0.11901230 
580, 0.12498710 
580, 0.12806420 
580, 0.11770120 
580, 0.11168860 
580, 0.11959920 
580, 0.15043090 
580, 0.09792450 
580, 0.08892350 
580, 0.10300330 
580, 0.14020520 
580, 0.15804440 
580, 0.13767790 
580, 0.08796860 
580, 0.12805280 
580, 0.10733850 
580, 0.15086390 
590, 0.13163040 
590, 0.10259870 
590, 0.11764430 
590, 0.13485620 
590, 0.10105770 
590, 0.10077200 
590, 0.08753080 
590, 0.09805620 
590, 0.11594540 
590, 0.08632470 
590, 0.09445270 
590, 0.11061750 
590, 0.11860910 
590, 0.14327430 
590, 0.13300670 
590, 0.11573820 
590, 0.09139750 
590, 0.11099600 
590, 0.11958120 
590, 0.12617490 
590, 0.07761080 
590, 0.11889150 
590, 0.14475340 
590, 0.12529850 
590, 0.10028060 
590, 0.13991930 
590, 0.12878980 
590, 0.13514630 
590, 0.13416040 
590, 0.12547740 
590, 0.11040300 
590, 0.12539260 
590, 0.13065890 
590, 0.11944000 
590, 0.09619440 
590, 0.13074340 
590, 0.10914000 
590, 0.11159520 
590, 0.13553440 
590, 0.12412780 
590, 0.12554720 
590, 0.11623870 
590, 0.11600830 
590, 0.13670880 
590, 0.11467290 
590, 0.15490620 
590, 0.14157710 
590, 0.08373860 
590, 0.13169510 
590, 0.11144380 
600, 0.11594400 
600, 0.12929270 
600, 0.08814170 
600, 0.13090920 
600, 0.15486830 
600, 0.13243320 
600, 0.12824340 
600, 0.09775400 
600, 0.09716480 
600, 0.13339480 
600, 0.11216930 
600, 0.11285200 
600, 0.11764370 
600, 0.12560620 
600, 0.12626660 
600, 0.13742340 
600, 0.14219220 
600, 0.16338190 
600, 0.14259890 
600, 0.11580700 
600, 0.14928150 
600, 0.14546360 
600, 0.09735140 
600, 0.12720130 
600, 0.11044040 
600, 0.12162150 
600, 0.07861890 
600, 0.12010080 
600, 0.13500040 
600, 0.11367120 
600, 0.12342870 
600, 0.12751370 
600, 0.09499730 
600, 0.08323480 
600, 0.13934980 
600, 0.10756900 
600, 0.07951710 
600, 0.14896380 
600, 0.09027180 
600, 0.08721880 
600, 0.10185900 
600, 0.13796270 
600, 0.13119570 
600, 0.10020120 
600, 0.11848270 
600, 0.12220400 
600, 0.10723270 
600, 0.11470910 
600, 0.13952380 
600, 0.12112070 
610, 0.13827300 
610, 0.09214340 
610, 0.13467100 
610, 0.13471790 
610, 0.08779210 
610, 0.13574810 
610, 0.09380950 
610, 0.12993250 
610, 0.13671670 
610, 0.13689770 
610, 0.08776400 
610, 0.13685700 
610, 0.12116250 
610, 0.14150340 
610, 0.14510090 
610, 0.14655600 
610, 0.14502860 
610, 0.13474630 
610, 0.08201570 
610, 0.10009830 
610, 0.10227480 
610, 0.14869060 
610, 0.11812590 
610, 0.12176540 
610, 0.15572080 
610, 0.13996470 
610, 0.12718380 
610, 0.13534500 
610, 0.14854920 
610, 0.13071000 
610, 0.11763400 
610, 0.13783660 
610, 0.14844920 
610, 0.13733860 
610, 0.14739470 
610, 0.14006020 
610, 0.14988560 
610, 0.15839550 
610, 0.13236580 
610, 0.13624450 
610, 0.15552340 
610, 0.13998530 
610, 0.12854970 
610, 0.12472550 
610, 0.14057870 
610, 0.12135370 
610, 0.15457090 
610, 0.14505430 
610, 0.10571440 
610, 0.11551100 
620, 0.13124190 
620, 0.15249090 
620, 0.15532460 
620, 0.13441700 
620, 0.14684520 
620, 0.14067390 
620, 0.15084720 
620, 0.15477930 
620, 0.13161620 
620, 0.15227450 
620, 0.12816120 
620, 0.16010590 
620, 0.17094750 
620, 0.15627600 
620, 0.10522600 
620, 0.15692070 
620, 0.15434310 
620, 0.15724090 
620, 0.13289990 
620, 0.16094550 
620, 0.20007100 
620, 0.16896080 
620, 0.12259950 
620, 0.13887630 
620, 0.11375840 
620, 0.14739580 
620, 0.13759040 
620, 0.16062080 
620, 0.14892790 
620, 0.16261180 
620, 0.14318580 
620, 0.16113320 
620, 0.17656040 
620, 0.13160120 
620, 0.13412820 
620, 0.14399250 
620, 0.15597250 
620, 0.15657970 
620, 0.14723730 
620, 0.17178080 
620, 0.13759450 
620, 0.15672850 
620, 0.13734060 
620, 0.11821460 
620, 0.16627860 
620, 0.15512520 
620, 0.11088020 
620, 0.14433080 
620, 0.17202600 
620, 0.10163140 
630, 0.11213140 
630, 0.12420460 
630, 0.09444480 
630, 0.10043450 
630, 0.11773440 
630, 0.11086050 
630, 0.14583430 
630, 0.16127900 
630, 0.10205330 
630, 0.14404790 
630, 0.14001990 
630, 0.11158930 
630, 0.12233380 
630, 0.09054620 
630, 0.12266340 
630, 0.15411020 
630, 0.14331300 
630, 0.12014720 
630, 0.11124890 
630, 0.13887250 
630, 0.14852060 
630, 0.14671210 
630, 0.14728100 
630, 0.13927820 
630, 0.13366460 
630, 0.14555200 
630, 0.15991830 
630, 0.17141090 
630, 0.15395880 
630, 0.16054040 
630, 0.16545090 
630, 0.17203060 
630, 0.15167570 
630, 0.10277440 
630, 0.15966040 
630, 0.14392850 
630, 0.15471350 
630, 0.16916840 
630, 0.15883420 
630, 0.16559090 
630, 0.13255950 
630, 0.20828710 
630, 0.12413170 
630, 0.10105660 
630, 0.11694670 
630, 0.12520370 
630, 0.15786220 
630, 0.13318590 
630, 0.16553020 
630, 0.15627530 
640, 0.16384780 
640, 0.11668500 
640, 0.13786640 
640, 0.14437800 
640, 0.13917540 
640, 0.17229470 
640, 0.16689460 
640, 0.14415700 
640, 0.09565320 
640, 0.16026610 
640, 0.15800980 
640, 0.15281580 
640, 0.17271010 
640, 0.17518580 
640, 0.17056970 
640, 0.13413390 
640, 0.09628910 
640, 0.15577960 
640, 0.15220370 
640, 0.14890090 
640, 0.15498370 
640, 0.16059470 
640, 0.15152550 
640, 0.16769660 
640, 0.16988210 
640, 0.17076730 
640, 0.12425750 
640, 0.16326200 
640, 0.12431040 
640, 0.11092190 
640, 0.12765810 
640, 0.14383640 
640, 0.13964270 
640, 0.13380140 
640, 0.16208490 
640, 0.17579060 
640, 0.15511730 
640, 0.18477000 
640, 0.10476500 
640, 0.12347880 
640, 0.16448000 
640, 0.15291500 
640, 0.16703030 
640, 0.14628490 
640, 0.12971230 
640, 0.16458710 
640, 0.11665670 
640, 0.16477050 
640, 0.16203120 
640, 0.17266490 
650, 0.14594180 
650, 0.15304890 
650, 0.15625360 
650, 0.13566190 
650, 0.13665600 
650, 0.12862970 
650, 0.14682050 
650, 0.16347530 
650, 0.16257990 
650, 0.16406350 
650, 0.16364880 
650, 0.21081470 
650, 0.11866360 
650, 0.12027170 
650, 0.15964290 
650, 0.16040130 
650, 0.15477560 
650, 0.14494710 
650, 0.14754620 
650, 0.15593530 
650, 0.16779720 
650, 0.16602820 
650, 0.14545560 
650, 0.16792200 
650, 0.16047660 
650, 0.15899520 
650, 0.14560000 
650, 0.15343790 
650, 0.11422580 
650, 0.13906740 
650, 0.16078900 
650, 0.15784570 
650, 0.12416420 
650, 0.13625880 
650, 0.12577260 
650, 0.09292110 
650, 0.10599530 
650, 0.14976400 
650, 0.15828360 
650, 0.15922010 
650, 0.10414670 
650, 0.17083390 
650, 0.15775250 
650, 0.14585270 
650, 0.13619910 
650, 0.13446340 
650, 0.10930360 
650, 0.12970860 
650, 0.12964720 
650, 0.15054200 
660, 0.14874790 
660, 0.14892020 
660, 0.16876910 
660, 0.12841980 
660, 0.09445220 
660, 0.14886060 
660, 0.13533950 
660, 0.16105930 
660, 0.14922110 
660, 0.16807230 
660, 0.13906550 
660, 0.14568700 
660, 0.15802010 
660, 0.16167980 
660, 0.16477590 
660, 0.12513370 
660, 0.16426580 
660, 0.14541060 
660, 0.14944840 
660, 0.15755030 
660, 0.15160490 
660, 0.15707610 
660, 0.12640250 
660, 0.15462170 
660, 0.15061380 
660, 0.14048060 
660, 0.16576390 
660, 0.13245770 
660, 0.15319530 
660, 0.15085830 
660, 0.14738960 
660, 0.15812630 
660, 0.17611000 
660, 0.11146230 
660, 0.15900300 
660, 0.14829740 
660, 0.16242140 
660, 0.16360830 
660, 0.16644610 
660, 0.13892060 
660, 0.13352690 
660, 0.16501970 
660, 0.12603160 
660, 0.10174450 
660, 0.17262810 
660, 0.13517480 
660, 0.16019740 
660, 0.14734620 
660, 0.13793800 
660, 0.14496030 
670, 0.13422860 
670, 0.13414270 
670, 0.15900350 
670, 0.14393670 
670, 0.10732180 
670, 0.11475120 
670, 0.18066900 
670, 0.12315190 
670, 0.13729140 
670, 0.12763740 
670, 0.14232660 
670, 0.18702720 
670, 0.20067050 
670, 0.16802110 
670, 0.13456210 
670, 0.18085090 
670, 0.17222070 
670, 0.16088200 
670, 0.15184930 
670, 0.12165840 
670, 0.15824140 
670, 0.17900270 
670, 0.16729580 
670, 0.16901350 
670, 0.18252010 
670, 0.15175960 
670, 0.27306340 
670, 0.12617570 
670, 0.15550760 
670, 0.11997620 
670, 0.13627420 
670, 0.16081400 
670, 0.10991170 
670, 0.17117840 
670, 0.16702340 
670, 0.16328560 
670, 0.15964290 
670, 0.15965010 
670, 0.17774140 
670, 0.16128350 
670, 0.12631550 
670, 0.18155920 
670, 0.13456980 
670, 0.15806590 
670, 0.15895170 
670, 0.15886310 
670, 0.15656110 
670, 0.16186740 
670, 0.15709580 
670, 0.18134150 
680, 0.12451880 
680, 0.14478720 
680, 0.17058610 
680, 0.14734400 
680, 0.16873960 
680, 0.13704990 
680, 0.17270670 
680, 0.18327060 
680, 0.15655300 
680, 0.16719730 
680, 0.12221630 
680, 0.17223430 
680, 0.16350260 
680, 0.17406550 
680, 0.15383560 
680, 0.15358050 
680, 0.16142750 
680, 0.12163160 
680, 0.11983110 
680, 0.11688900 
680, 0.13659600 
680, 0.11359120 
680, 0.28435650 
680, 0.12934590 
680, 0.18136360 
680, 0.14490670 
680, 0.15995550 
680, 0.17525290 
680, 0.16738060 
680, 0.16556420 
680, 0.18388260 
680, 0.16827770 
680, 0.18388020 
680, 0.14633500 
680, 0.16551880 
680, 0.15729160 
680, 0.15009670 
680, 0.17017240 
680, 0.14873840 
680, 0.11896640 
680, 0.16618250 
680, 0.16948340 
680, 0.17752810 
680, 0.17531200 
680, 0.19700130 
680, 0.12089460 
680, 0.16608790 
680, 0.17022340 
680, 0.17296570 
680, 0.16238780 
690, 0.17448510 
690, 0.18424010 
690, 0.17960560 
690, 0.15977920 
690, 0.16062900 
690, 0.18210080 
690, 0.15594050 
690, 0.17132250 
690, 0.17719590 
690, 0.16886220 
690, 0.16995800 
690, 0.15495490 
690, 0.16559880 
690, 0.16208410 
690, 0.17669460 
690, 0.17932970 
690, 0.19998160 
690, 0.18956440 
690, 0.15319360 
690, 0.16346340 
690, 0.16025130 
690, 0.18064710 
690, 0.17035620 
690, 0.14317330 
690, 0.16644280 
690, 0.18291880 
690, 0.18093910 
690, 0.16093420 
690, 0.14790770 
690, 0.24095370 
690, 0.11964370 
690, 0.30235410 
690, 0.11035330 
690, 0.15413440 
690, 0.11392280 
690, 0.16563110 
690, 0.13650920 
690, 0.17505290 
690, 0.16422900 
690, 0.15829990 
690, 0.16327710 
690, 0.14969490 
690, 0.16329940 
690, 0.14399560 
690, 0.15464080 
690, 0.15207260 
690, 0.16437580 
690, 0.17449540 
690, 0.17664870 
690, 0.16469080 
700, 0.18807730 
700, 0.18106410 
700, 0.18324000 
700, 0.14910750 
700, 0.12918160 
700, 0.15368960 
700, 0.13602530 
700, 0.12550420 
700, 0.10917130 
700, 0.17788250 
700, 0.19623500 
700, 0.16150840 
700, 0.18221260 
700, 0.21195410 
700, 0.17749040 
700, 0.17722140 
700, 0.17678110 
700, 0.19168470 
700, 0.18010100 
700, 0.18322410 
700, 0.17149300 
700, 0.20667040 
700, 0.20548240 
700, 0.22420260 
700, 0.15207420 
700, 0.21183580 
700, 0.20238080 
700, 0.15920360 
700, 0.15621820 
700, 0.12835970 
700, 0.13263150 
700, 0.20370970 
700, 0.23645430 
700, 0.13632590 
700, 0.18917140 
700, 0.17348720 
700, 0.16459150 
700, 0.13478960 
700, 0.17709100 
700, 0.14994180 
700, 0.16723470 
700, 0.15608800 
700, 0.17031940 
700, 0.13475830 
700, 0.18270840 
700, 0.17873670 
700, 0.21109010 
700, 0.19090970 
700, 0.18827410 
700, 0.18011420 
710, 0.14874210 
710, 0.14804330 
710, 0.15516240 
710, 0.20600860 
710, 0.18894500 
710, 0.17179900 
710, 0.20910050 
710, 0.12928240 
710, 0.20205960 
710, 0.20239320 
710, 0.19004580 
710, 0.17576900 
710, 0.16141550 
710, 0.12402820 
710, 0.17865800 
710, 0.19554800 
710, 0.16323770 
710, 0.16675160 
710, 0.16645520 
710, 0.21136930 
710, 0.16966960 
710, 0.19020570 
710, 0.19889880 
710, 0.15919140 
710, 0.17479860 
710, 0.15437780 
710, 0.14968640 
710, 0.15881570 
710, 0.19350720 
710, 0.18000280 
710, 0.17070430 
710, 0.11431820 
710, 0.16405760 
710, 0.19242960 
710, 0.15928520 
710, 0.14100570 
710, 0.18414980 
710, 0.18714050 
710, 0.17340040 
710, 0.16326260 
710, 0.19205340 
710, 0.15664740 
710, 0.18907790 
710, 0.18626680 
710, 0.17799740 
710, 0.15745140 
710, 0.19623410 
710, 0.23828530 
710, 0.13114280 
710, 0.15613580 
720, 0.18921290 
720, 0.13864180 
720, 0.14246330 
720, 0.14820440 
720, 0.12319640 
720, 0.21161530 
720, 0.20589780 
720, 0.19959010 
720, 0.20857140 
720, 0.19307940 
720, 0.18320450 
720, 0.18930300 
720, 0.19152850 
720, 0.17260810 
720, 0.18644100 
720, 0.20465750 
720, 0.20908140 
720, 0.21768250 
720, 0.18147570 
720, 0.14637470 
720, 0.20413300 
720, 0.18693240 
720, 0.21036360 
720, 0.21262840 
720, 0.17310590 
720, 0.20150350 
720, 0.18707290 
720, 0.19847410 
720, 0.20754790 
720, 0.15513510 
720, 0.18156880 
720, 0.19417990 
720, 0.18045640 
720, 0.18324670 
720, 0.22335380 
720, 0.17801460 
720, 0.18917110 
720, 0.16582910 
720, 0.18383040 
720, 0.18169270 
720, 0.17313220 
720, 0.20320910 
720, 0.19664820 
720, 0.18381430 
720, 0.17779750 
720, 0.19058270 
720, 0.20227180 
720, 0.20001960 
720, 0.19652550 
720, 0.21043660 
730, 0.21224340 
730, 0.20016920 
730, 0.15209630 
730, 0.17573460 
730, 0.20867800 
730, 0.21703970 
730, 0.19859750 
730, 0.17995350 
730, 0.15946740 
730, 0.20420350 
730, 0.17931690 
730, 0.22160230 
730, 0.22207380 
730, 0.20255480 
730, 0.20567410 
730, 0.20601690 
730, 0.16573870 
730, 0.21949450 
730, 0.19591540 
730, 0.19051330 
730, 0.21399000 
730, 0.18387610 
730, 0.20805590 
730, 0.19760670 
730, 0.19265940 
730, 0.17619310 
730, 0.21598400 
730, 0.18357480 
730, 0.21088490 
730, 0.28410030 
730, 0.13997270 
730, 0.20542010 
730, 0.15258260 
730, 0.22324640 
730, 0.21676440 
730, 0.20927040 
730, 0.22093060 
730, 0.20083760 
730, 0.20697840 
730, 0.20866170 
730, 0.20911910 
730, 0.18790060 
730, 0.22805450 
730, 0.23032960 
730, 0.24633870 
730, 0.15320620 
730, 0.17562780 
730, 0.12947610 
730, 0.18135260 
730, 0.26018160 
740, 0.12479040 
740, 0.13964700 
740, 0.13068070 
740, 0.14102570 
740, 0.15071050 
740, 0.13718770 
740, 0.13533970 
740, 0.17896540 
740, 0.16259300 
740, 0.16740030 
740, 0.24103390 
740, 0.14542560 
740, 0.16452120 
740, 0.15202000 
740, 0.14674980 
740, 0.23732080 
740, 0.12622830 
740, 0.18091820 
740, 0.19334880 
740, 0.19423750 
740, 0.18350650 
740, 0.15519180 
740, 0.15912710 
740, 0.17167910 
740, 0.18717250 
740, 0.17504620 
740, 0.17516590 
740, 0.18039450 
740, 0.18188890 
740, 0.16540740 
740, 0.20456420 
740, 0.20181800 
740, 0.21279250 
740, 0.20284610 
740, 0.22396900 
740, 0.19869170 
740, 0.18377210 
740, 0.18071140 
740, 0.23740120 
740, 0.21471450 
740, 0.18832930 
740, 0.20836060 
740, 0.24437140 
740, 0.17889570 
740, 0.19741450 
740, 0.20356490 
740, 0.21104370 
740, 0.21280550 
740, 0.20728090 
740, 0.21303950 
750, 0.21797570 
750, 0.22459540 
750, 0.19479870 
750, 0.18287490 
750, 0.20963690 
750, 0.18287160 
750, 0.14697090 
750, 0.19937450 
750, 0.22748890 
750, 0.20987630 
750, 0.19343310 
750, 0.21976560 
750, 0.18095640 
750, 0.13715700 
750, 0.15357430 
750, 0.21139220 
750, 0.21722710 
750, 0.18669700 
750, 0.15534780 
750, 0.21516120 
750, 0.21483140 
750, 0.19849370 
750, 0.18087800 
750, 0.20537400 
750, 0.21607360 
750, 0.18375220 
750, 0.20501940 
750, 0.20464960 
750, 0.19551350 
750, 0.19871000 
750, 0.22142670 
750, 0.22550430 
750, 0.20462500 
750, 0.16527730 
750, 0.19220650 
750, 0.19795020 
750, 0.19331900 
750, 0.20526540 
750, 0.19776580 
750, 0.20996840 
750, 0.19686210 
750, 0.20741180 
750, 0.20796100 
750, 0.21697510 
750, 0.19968820 
750, 0.23546800 
750, 0.16599850 
750, 0.16244880 
750, 0.22068360 
750, 0.15970590 
760, 0.20543390 
760, 0.21615640 
760, 0.24722350 
760, 0.30809570 
760, 0.21264240 
760, 0.22066360 
760, 0.22700930 
760, 0.15339730 
760, 0.19669190 
760, 0.21221590 
760, 0.23492840 
760, 0.18904510 
760, 0.19474990 
760, 0.24762410 
760, 0.16856220 
760, 0.21047050 
760, 0.23145610 
760, 0.22740560 
760, 0.21144450 
760, 0.22528440 
760, 0.24731300 
760, 0.24436910 
760, 0.21273590 
760, 0.23315040 
760, 0.15539410 
760, 0.24839660 
760, 0.17456190 
760, 0.16112420 
760, 0.22700390 
760, 0.23207000 
760, 0.18065450 
760, 0.17495960 
760, 0.20053180 
760, 0.25226420 
760, 0.23157920 
760, 0.22689100 
760, 0.23732070 
760, 0.16470390 
760, 0.22171010 
760, 0.20285190 
760, 0.23084610 
760, 0.19943900 
760, 0.14714770 
760, 0.20365740 
760, 0.24323040 
760, 0.14524910 
760, 0.20940400 
760, 0.19630590 
760, 0.25159880 
760, 0.25067460 
770, 0.19675370 
770, 0.23069230 
770, 0.21594350 
770, 0.20744190 
770, 0.21968050 
770, 0.18192620 
770, 0.21741200 
770, 0.21360000 
770, 0.21620160 
770, 0.22235340 
770, 0.19962700 
770, 0.22333860 
770, 0.22827230 
770, 0.20832810 
770, 0.20713530 
770, 0.13695880 
770, 0.18943660 
770, 0.20572180 
770, 0.20645790 
770, 0.24146840 
770, 0.24423820 
770, 0.21583980 
770, 0.25430180 
770, 0.21270190 
770, 0.21393810 
770, 0.23917330 
770, 0.14553430 
770, 0.18036710 
770, 0.21470180 
770, 0.19639060 
770, 0.16744910 
770, 0.22026910 
770, 0.19481960 
770, 0.25024770 
770, 0.15212380 
770, 0.19813360 
770, 0.20854130 
770, 0.21829420 
770, 0.20860100 
770, 0.19977340 
770, 0.19967130 
770, 0.20663530 
770, 0.22076430 
770, 0.20474400 
770, 0.22336580 
770, 0.21297350 
770, 0.21621750 
770, 0.20072890 
770, 0.21360540 
770, 0.19875940 
780, 0.19374450 
780, 0.25217880 
780, 0.21551400 
780, 0.22945690 
780, 0.14927080 
780, 0.13917540 
780, 0.23866450 
780, 0.24468570 
780, 0.22639890 
780, 0.24903430 
780, 0.17666080 
780, 0.21876720 
780, 0.19363040 
780, 0.22664740 
780, 0.21531430 
780, 0.17960730 
780, 0.25357410 
780, 0.24450730 
780, 0.22867170 
780, 0.23685280 
780, 0.25442200 
780, 0.23819580 
780, 0.22183090 
780, 0.14993490 
780, 0.20367660 
780, 0.20030150 
780, 0.18015540 
780, 0.24359060 
780, 0.23846020 
780, 0.21225010 
780, 0.24156020 
780, 0.23611340 
780, 0.24354900 
780, 0.25257300 
780, 0.23086000 
780, 0.20874730 
780, 0.18030720 
780, 0.22278960 
780, 0.23877490 
780, 0.23136440 
780, 0.19586020 
780, 0.21903090 
780, 0.17456430 
780, 0.21508160 
780, 0.14155140 
780, 0.24500730 
780, 0.24987410 
780, 0.24470680 
780, 0.23686510 
780, 0.24200890 
790, 0.21324910 
790, 0.22079370 
790, 0.21750370 
790, 0.18526500 
790, 0.21867710 
790, 0.21434570 
790, 0.21169790 
790, 0.19421960 
790, 0.21676250 
790, 0.20809540 
790, 0.20479660 
790, 0.21520480 
790, 0.19856110 
790, 0.18561310 
790, 0.19934140 
790, 0.19631140 
790, 0.15631790 
790, 0.18671440 
790, 0.23700640 
790, 0.18091640 
790, 0.21075500 
790, 0.17567830 
790, 0.21438770 
790, 0.22516870 
790, 0.21691680 
790, 0.17727510 
790, 0.19347680 
790, 0.18376150 
790, 0.15026720 
790, 0.21448240 
790, 0.20565120 
790, 0.21237620 
790, 0.21919630 
790, 0.19495370 
790, 0.19025460 
790, 0.23569010 
790, 0.21846730 
790, 0.22914990 
790, 0.22225520 
790, 0.23322900 
790, 0.22470750 
790, 0.22418540 
790, 0.21996620 
790, 0.21786120 
790, 0.22680580 
790, 0.22193490 
790, 0.21905300 
790, 0.21383580 
790, 0.22560070 
790, 0.17724910 
800, 0.24290170 
800, 0.20962630 
800, 0.26369740 
800, 0.17504270 
800, 0.23001100 
800, 0.22032550 
800, 0.22721220 
800, 0.21044180 
800, 0.19185430 
800, 0.20828260 
800, 0.20589600 
800, 0.25249700 
800, 0.20123640 
800, 0.21614590 
800, 0.19145060 
800, 0.23258620 
800, 0.24123640 
800, 0.22466500 
800, 0.19017350 
800, 0.19019580 
800, 0.13620920 
800, 0.19159200 
800, 0.22053230 
800, 0.20185740 
800, 0.23948070 
800, 0.18734360 
800, 0.19262280 
800, 0.23287830 
800, 0.25112660 
800, 0.19908510 
800, 0.23205030 
800, 0.24287000 
800, 0.24568530 
800, 0.15216390 
800, 0.28261450 
800, 0.25002310 
800, 0.23486210 
800, 0.22944110 
800, 0.23889000 
800, 0.20837450 
800, 0.17375370 
800, 0.21074400 
800, 0.22145140 
800, 0.16393730 
800, 0.26665520 
800, 0.16086850 
800, 0.25706760 
800, 0.30412180 
800, 0.40453790 
800, 0.23727830 
810, 0.21572840 
810, 0.23435100 
810, 0.25088790 
810, 0.23357420 
810, 0.25475600 
810, 0.22894440 
810, 0.20600550 
810, 0.22907010 
810, 0.27442780 
810, 0.26265780 
810, 0.21495300 
810, 0.21197350 
810, 0.24198210 
810, 0.24767450 
810, 0.24774950 
810, 0.24689590 
810, 0.24312200 
810, 0.21310850 
810, 0.24017460 
810, 0.20993470 
810, 0.23316170 
810, 0.23940800 
810, 0.25396890 
810, 0.23930230 
810, 0.23839550 
810, 0.24356880 
810, 0.26182290 
810, 0.23599270 
810, 0.23358030 
810, 0.22218820 
810, 0.23071010 
810, 0.23732960 
810, 0.24114740 
810, 0.24588850 
810, 0.24471580 
810, 0.19781590 
810, 0.27491460 
810, 0.23984780 
810, 0.23642670 
810, 0.23209130 
810, 0.18725760 
810, 0.23729640 
810, 0.24062040 
810, 0.26177770 
810, 0.22688870 
810, 0.21708460 
810, 0.24513250 
810, 0.24848840 
810, 0.30936860 
810, 0.23927540 
820, 0.23277570 
820, 0.23462270 
820, 0.25577300 
820, 0.24883780 
820, 0.23718450 
820, 0.22290090 
820, 0.24977830 
820, 0.24327340 
820, 0.22960450 
820, 0.23882150 
820, 0.23664100 
820, 0.24286970 
820, 0.21951870 
820, 0.17624600 
820, 0.15893940 
820, 0.15109750 
820, 0.17316410 
820, 0.15904870 
820, 0.21002490 
820, 0.25991750 
820, 0.19254590 
820, 0.22880980 
820, 0.25045330 
820, 0.17480860 
820, 0.24166930 
820, 0.25496110 
820, 0.22987260 
820, 0.24647350 
820, 0.20376240 
820, 0.22140200 
820, 0.23946450 
820, 0.23428340 
820, 0.24782550 
820, 0.21034860 
820, 0.21792880 
820, 0.19383730 
820, 0.23509620 
820, 0.23128820 
820, 0.24710720 
820, 0.25134680 
820, 0.24235000 
820, 0.25103670 
820, 0.24570820 
820, 0.23471440 
820, 0.23615260 
820, 0.20189450 
820, 0.24911590 
820, 0.22720380 
820, 0.23204040 
820, 0.20481860 
830, 0.16353260 
830, 0.20751840 
830, 0.19931700 
830, 0.24901120 
830, 0.26597870 
830, 0.25170170 
830, 0.26021380 
830, 0.25214490 
830, 0.26525540 
830, 0.23507880 
830, 0.24747570 
830, 0.26202400 
830, 0.25446080 
830, 0.26335910 
830, 0.24205500 
830, 0.17110390 
830, 0.24860830 
830, 0.21990390 
830, 0.23991720 
830, 0.24361510 
830, 0.21597230 
830, 0.19140530 
830, 0.21166060 
830, 0.21048090 
830, 0.16092730 
830, 0.20882120 
830, 0.22829280 
830, 0.22168200 
830, 0.25754770 
830, 0.16626750 
830, 0.17068650 
830, 0.21820660 
830, 0.19204560 
830, 0.21067220 
830, 0.19919830 
830, 0.19424020 
830, 0.20476070 
830, 0.25578760 
830, 0.22887990 
830, 0.19042330 
830, 0.22378400 
830, 0.22163130 
830, 0.23908390 
830, 0.22460240 
830, 0.23622470 
830, 0.16902620 
830, 0.21707980 
830, 0.17598960 
830, 0.21145970 
830, 0.15668530 
840, 0.20596240 
840, 0.18635740 
840, 0.22348890 
840, 0.24436580 
840, 0.21018500 
840, 0.21277270 
840, 0.22583830 
840, 0.24123380 
840, 0.25777510 
840, 0.25838460 
840, 0.21355690 
840, 0.17317030 
840, 0.27560910 
840, 0.26411640 
840, 0.23143700 
840, 0.23440050 
840, 0.21595280 
840, 0.27046840 
840, 0.28056220 
840, 0.25482990 
840, 0.26654850 
840, 0.26471840 
840, 0.25013760 
840, 0.23223720 
840, 0.25413690 
840, 0.24121890 
840, 0.23887380 
840, 0.27512530 
840, 0.24069130 
840, 0.20237130 
840, 0.26094900 
840, 0.24161180 
840, 0.24590640 
840, 0.25008170 
840, 0.23932900 
840, 0.26925790 
840, 0.23520770 
